id,lat_wc,lon_wc,display_name_wc,zone_wc,lines_wc,rail_wc,name_wc,lon_tfl,lat_tfl,name_tfl,name,x_do,y_do,lat,lon,zone_do
133,51.5027,-0.1527,Hyde<br />Park<br />Corner,1,1,0,Hyde Park Corner,-0.152748811981767,51.5027604112126,Hyde Park Corner Station,Hyde Park Corner,528330,179801,51.502584030904,-0.15245970877887,1
134,51.5619,-0.4421,NULL,6,2,0,Ickenham,-0.442026555689012,51.5619847425592,Ickenham Station,Ickenham,508127,185811,51.560825107127,-0.44156508942605,6
333,,,,,,,,,,,Imperial Wharf,526299,176674,51.474938948929,-0.18282310826897,2
135,51.4871,-0.0101,Island<br />Gardens,2,1,0,Island Gardens,-0.009489509781986,51.486671636732,Island Gardens Station,Island Gardens,538228,178432,51.487950088882,-0.010478902499309,2
136,51.4884,-0.1053,NULL,2,1,0,Kennington,-0.105485152526283,51.4881195306115,Kennington Station,Kennington,531660,178337,51.488662470707,-0.10505621257104,2
137,51.5304,-0.225,Kensal<br />Green,2,1,0,Kensal Green,-0.224716964703164,51.530457666117,Kensal Green Station,Kensal Green,523241,182784,51.530524241234,-0.22469897011847,2
334,,,,,,,,,,,Kensal Rise,523501,183201,51.53421509119,-0.22080656353585,2
138,51.4983,-0.2106,Kensington<br />(Olympia),2,1,1,Kensington (Olympia),-0.210382523117471,51.4978091673849,Kensington (Olympia) Station,Kensington (Olympia),524324,179178,51.497879724483,-0.21036483866639,2
139,51.5507,-0.1402,Kentish<br />Town,2,1,1,Kentish Town,-0.140464192953272,51.5503037622379,Kentish Town Station,Kentish Town,529029,185096,51.550009538423,-0.14045684366827,2
335,,,,,,,,,,,Kentish Town West,528603,184700,51.546547987029,-0.14674199079293,2
140,51.5816,-0.3162,NULL,4,1,0,Kenton,-0.317164405857978,51.5817884626014,Kenton Station,Kenton,516833,188304,51.581496322037,-0.31520243664979,4
141,51.477,-0.285,Kew<br />Gardens,3.5,1,0,Kew Gardens,-0.285252328214689,51.4770299301528,Kew Gardens Station,Kew Gardens,519173,176708,51.476789170755,-0.28536661446493,"3,4"
142,51.5471,-0.2047,NULL,2,1,0,Kilburn,-0.204633341254656,51.5468795024568,Kilburn Station,Kilburn,524589,184644,51.546944459981,-0.20461829997264,2
336,,,,,,,,,,,Kilburn High Road,525553,183591,51.537267764059,-0.19109868962017,2
143,51.5351,-0.1939,Kilburn<br />Park,2,1,0,Kilburn Park,-0.193965947368527,51.535069084357,Kilburn Park Station,Kilburn Park,525361,183349,51.535135560206,-0.19395164168612,2
307,51.502,0.0627,King<br />George V,3,1,0,King George V,,,,King George V,543231,180135,51.502008599189,0.062220618931645,3
145,51.5308,-0.1238,King's Cross<br />St. Pancras,1,6,1,King's Cross St. Pancras,-0.123857948142453,51.5303972379175,King's Cross St. Pancras Station,Kings Cross St. Pancras,530236,182935,51.530312476892,-0.12385771561154,1
144,51.5846,-0.2786,NULL,4,1,0,Kingsbury,-0.278799057434067,51.5847568661903,Kingsbury Station,Kingsbury,519361,188739,51.584876550714,-0.27858717715014,4
146,51.5015,-0.1607,NULL,1,1,0,Knightsbridge,-0.160507091328832,51.5015514332011,Knightsbridge Station,Knightsbridge,527765,179650,51.501354916808,-0.16065008131194,1
147,51.5172,-0.2107,Ladbroke<br />Grove,2,1,0,Ladbroke Grove,-0.210861917848587,51.5171884498817,Ladbroke Grove Station,Ladbroke Grove,524284,181328,51.517210698742,-0.21018376269161,2
148,51.4991,-0.1115,Lambeth<br />North,1,1,0,Lambeth North,-0.111760270277702,51.4990581486986,Lambeth North Station,Lambeth North,531165,179489,51.499129959063,-0.11175385704735,1
149,51.5119,-0.1756,Lancaster<br />Gate,1,1,0,Lancaster Gate,-0.175428659257817,51.5118215345886,Lancaster Gate Station,Lancaster Gate,526711,180796,51.511890964101,-0.17541552045722,1
337,,,,,,,,,,,Langdon Park,537807,181863,51.518883939693,-0.015199388573999,2
150,51.5139,-0.2172,Latimer<br />Road,2,1,0,Latimer Road,-0.217779301792146,51.5135435938972,Latimer Road Station,Latimer Road,523789,180954,51.513958124663,-0.21744525733064,2
151,51.5113,-0.1281,Leicester<br />Square,1,2,0,Leicester Square,-0.12823553217276,51.5112210283672,Leicester Square Station,Leicester Square,529987,180812,51.511291196842,-0.12822773962177,1
152,51.4657,-0.0142,NULL,2.5,1,1,Lewisham,-0.014706587477353,51.4660745374917,Lewisham Station,Lewisham,538163,175863,51.464880714235,-0.012418307529155,"2,3"
153,51.5566,-0.0053,NULL,3,1,0,Leyton,-0.005619879781309,51.5564329270549,Leyton Station,Leyton,538295,186244,51.55813227051,-0.006450908801181,3
338,,,,,,,,,,,Leyton Midland Road,538150,187490,51.569364239801,-0.008051921099718,3
154,51.5683,0.0083,NULL,3.5,1,0,Leytonstone,0.008215047486341,51.5681852636746,Leytonstone Station,Leytonstone,539345,187429,51.568522287449,0.009154878018083,"3,4"
339,,,,,,,,,,,Leytonstone High Road,539298,186903,51.563807342647,0.008268893406581,3
155,51.5123,-0.0396,NULL,2,1,1,Limehouse,-0.039712576574314,51.5124985174962,Limehouse Station,Limehouse,536150,181087,51.512312167848,-0.039365669438682,2
156,51.5178,-0.0823,Liverpool<br />Street,1,4,1,Liverpool Street,-0.082965709456944,51.5173512307517,Liverpool Street Station,Liverpool Street,533160,181596,51.517598273919,-0.082235212309326,1
157,51.5052,-0.0864,London<br />Bridge,1,2,1,London Bridge,-0.086922404191942,51.5054993532498,London Bridge Station,London Bridge,532937,180152,51.504674357597,-0.085991192281661,1
306,51.5037,0.0488,London<br />City<br />Airport,3,1,0,London City Airport,,,,London City Airport,542231,180294,51.50368965775,0.047887121033287,3
158,51.6412,0.0558,NULL,6,1,0,Loughton,0.05531199715457,51.6415127590806,Loughton Station,Loughton,542314,195641,51.641570470369,0.055293528321119,6
159,51.53,-0.1854,Maida<br />Vale,2,1,0,Maida Vale,-0.185625902229912,51.5297600168103,Maida Vale Station,Maida Vale,525967,182792,51.529995078969,-0.18541823310956,2
160,51.5712,-0.0958,Manor<br />House,2.5,1,0,Manor House,-0.095712466704881,51.5707560052844,Manor House Station,Manor House,532074,187482,51.570747151453,-0.095670549505162,"2,3"
161,51.5122,-0.094,Mansion<br />House,1,2,0,Mansion House,-0.094187135312933,51.512021200956,Mansion House Station,Mansion House,532347,180962,51.512091761163,-0.094183249527509,1
162,51.5136,-0.1586,Marble<br />Arch,1,1,0,Marble Arch,-0.158438046626587,51.5135432931812,Marble Arch Station,Marble Arch,527875,181056,51.513965510738,-0.15855680746603,1
163,51.5225,-0.1631,NULL,1,1,1,Marylebone,-0.163104487142124,51.5222233419704,Marylebone Station,Marylebone,527510,181985,51.522396687994,-0.16347815242029,1
164,51.5249,-0.0332,Mile<br />End,2,3,0,Mile End,-0.033404170381106,51.5250918718345,Mile End Station,Mile End,536577,182545,51.525310973905,-0.032651671918221,2
165,51.6082,-0.2103,Mill<br />Hill<br />East,4,1,0,Mill Hill East,-0.209894419946044,51.6082588952393,Mill Hill East Station,Mill Hill East,524057,191460,51.608316669912,-0.20988127429344,4
168,51.6294,-0.432,Moor<br />Park,6.5,1,0,Moor Park,-0.432666848603921,51.6297310904776,Moor Park Station,Moor Park,508563,193509,51.629930718133,-0.4328985822977,"6,7"
167,51.5186,-0.0886,NULL,1,4,1,Moorgate,-0.089006315013091,51.5183672498846,Moorgate Station,Moorgate,532688,181677,51.518437149414,-0.08900327764505,1
169,51.4022,-0.1948,NULL,4,1,0,Morden,-0.194790700834515,51.4023369407669,Morden Station,Morden,525664,168563,51.402185984981,-0.19483760810466,4
170,51.5342,-0.1387,Mornington<br />Crescent,2,1,0,Mornington Crescent,-0.1388425299899,51.5342066106026,Mornington Crescent Station,Mornington Crescent,529193,183359,51.534362233874,-0.1387299346061,2
171,51.4902,-0.0145,NULL,2,1,0,Mudchute,-0.01509121470163,51.4903641796311,Mudchute Station,Mudchute,537908,178789,51.491236186648,-0.014945543221677,2
172,51.5542,-0.2503,NULL,3,1,0,Neasden,-0.249782872822432,51.5539657174618,Neasden Station,Neasden,521415,185422,51.554627747213,-0.25010062378951,3
174,51.4767,-0.0327,New<br />Cross,2,1,1,New Cross,-0.032594570758595,51.4766742024557,New Cross Station,New Cross,536750,177110,51.476429418617,-0.032264414494673,2
175,51.4757,-0.0402,New<br />Cross<br />Gate,2,1,1,New Cross Gate,-0.040299579158886,51.4753373847014,New Cross Gate Station,New Cross Gate,536250,176967,51.475264932486,-0.039514655295107,2
173,51.5756,0.0899,Newbury<br />Park,4,1,0,Newbury Park,0.090337313681271,51.5755724936106,Newbury Park Station,Newbury Park,544947,188378,51.575638344309,0.090317586010402,4
181,51.5237,-0.2597,North<br />Acton,2.5,1,0,North Acton,-0.259737385737795,51.5233655563641,North Acton Station,North Acton,520831,181937,51.523432458806,-0.25971511616691,"2,3"
182,51.5175,-0.2887,North<br />Ealing,3,1,0,North Ealing,-0.28900497976256,51.5175551603587,North Ealing Station,North Ealing,518816,181243,51.517622323819,-0.28897914280262,3
183,51.5005,0.0039,North<br />Greenwich,2.5,1,0,North Greenwich,0.003607416938326,51.5001818239926,North Greenwich Station,North Greenwich,539168,179827,51.500255151591,0.00360066363719,"2,3"
184,51.5846,-0.3626,North<br />Harrow,5,1,0,North Harrow,-0.362223573258194,51.5847918467299,North Harrow Station,North Harrow,513540,188578,51.584631342978,-0.3626185623764,5
185,51.5621,-0.3034,North<br />Wembley,4,1,0,North Wembley,-0.304155735382629,51.5624902855754,North Wembley Station,North Wembley,517663,186198,51.562396328364,-0.30393379535805,4
176,51.4995,-0.3142,NULL,3,1,0,Northfields,-0.31415683266497,51.4992764821936,Northfields Station,Northfields,517051,179296,51.500491708619,-0.31505041439224,3
177,51.5483,-0.3687,NULL,5,1,0,Northolt,-0.368459834282661,51.5481504390027,Northolt Station,Northolt,513228,184519,51.548212945697,-0.36842617615208,5
178,51.5784,-0.3184,Northwick<br />Park,4,1,0,Northwick Park,-0.318206356876206,51.5785928414875,Northwick Park Station,Northwick Park,516634,187967,51.5785087266,-0.31818496289702,4
179,51.6111,-0.424,NULL,6,1,0,Northwood,-0.423860793851574,51.6111592289037,Northwood Station,Northwood,509236,191441,51.611214,-0.423823,6
180,51.6004,-0.4092,Northwood<br />Hills,6,1,0,Northwood Hills,-0.409298630674161,51.6004945765,Northwood Hills Station,Northwood Hills,510267,190305,51.600802695129,-0.40929692189409,6
340,,,,,,,,,,,Norwood Junction,534001,168193,51.396954330829,-0.075195484483074,4
186,51.5094,-0.1967,Notting<br />Hill Gate,1.5,3,0,Notting Hill Gate,-0.196537685407762,51.5090635336437,Notting Hill Gate Station,Notting Hill Gate,525296,180481,51.509375359878,-0.1959072111467,"1,2"
187,51.6476,-0.1318,NULL,5,1,0,Oakwood,-0.131841721300937,51.6475836491941,Oakwood Station,Oakwood,529349,195968,51.64763797617,-0.1318390886991,5
188,51.5263,-0.0873,Old<br />Street,1,1,1,Old Street,-0.087549731436462,51.5256013233698,Old Street Station,Old Street,532764,182474,51.525581481862,-0.087608545343845,1
190,51.4813,-0.3522,NULL,4,1,0,Osterley,-0.351994404645611,51.4809288045887,Osterley Station,Osterley,514529,177094,51.481216852781,-0.3520816978192,4
191,51.4819,-0.113,NULL,2,1,0,Oval,-0.112893408798068,51.482105452338,Oval Station,Oval,531108,177516,51.481412613811,-0.11330667730935,2
192,51.515,-0.1415,Oxford<br />Circus,1,3,0,Oxford Circus,-0.141768983668966,51.5151237990371,Oxford Circus Station,Oxford Circus,529102,181227,51.515223419245,-0.14082176208955,1
193,51.5154,-0.1755,NULL,1,4,1,Paddington,-0.175390006010324,51.5153104157935,Paddington Station,Paddington,526680,181185,51.515393806532,-0.17572234283505,1
194,51.527,-0.2841,Park<br />Royal,3,1,0,Park Royal,-0.284228015904849,51.5269013792454,Park Royal Station,Park Royal,519074,182274,51.526834054645,-0.28491450496891,3
195,51.4753,-0.2011,Parsons<br />Green,2,1,0,Parsons Green,-0.20123465658312,51.4750953304748,Parsons Green Station,Parsons Green,525029,176645,51.474960176772,-0.20111009589714,2
341,,,,,,,,,,,Peckham Rye,534152,176271,51.469511372801,-0.069969158361951,2
342,,,,,,,,,,,Penge West,534952,170567,51.418062935027,-0.060631385884983,4
196,51.5366,-0.3232,NULL,4,1,0,Perivale,-0.323852038492346,51.5365940899267,Perivale Station,Perivale,516404,183270,51.536341860358,-0.32305600630537,4
197,51.5098,-0.1342,Picadilly<br />Circus,1,2,0,Picadilly Circus,-0.134006365558422,51.5100269952708,Piccadilly Circus Station,Piccadilly Circus,529612,180625,51.509696764476,-0.13369718974012,1
198,51.4893,-0.1334,NULL,1,1,0,Pimlico,-0.133748665287791,51.4891937601105,Pimlico Station,Pimlico,529711,178386,51.489552877924,-0.1330938573102,1
199,51.5926,-0.3805,NULL,5,1,0,Pinner,-0.380919804150349,51.5928576300909,Pinner Station,Pinner,512233,189409,51.592361724428,-0.38120935690424,5
200,51.5313,0.0172,NULL,3,2,0,Plaistow,0.01780469869649,51.5312183924836,Plaistow Station,Plaistow,540058,183305,51.531288332324,0.017795056275962,3
305,51.5021,0.0319,Pontoon<br />Dock,3,1,0,Pontoon Dock,,,,Pontoon Dock,541226,180102,51.502216211037,0.033340112607835,3
201,51.5077,-0.0173,NULL,2,1,0,Poplar,-0.017228773736864,51.507488443277,Poplar Station,Poplar,537698,180603,51.507588072081,-0.017261086484836,2
202,51.572,-0.2954,Preston<br />Road,4,1,0,Preston Road,-0.295256300158968,51.572037991815,Preston Road Station,Preston Road,518260,187292,51.572103763883,-0.29495758553154,4
203,51.5093,0.0336,Prince<br />Regent,3,1,0,Prince Regent,0.033295484514232,51.509320665461,Prince Regent Station,Prince Regent,541215,180905,51.509434545079,0.033502981448267,3
204,51.5343,-0.0139,Pudding<br />Mill Lane,2.5,1,0,Pudding Mill Lane,-0.013174228379466,51.5344008408679,Pudding Mill Lane Station,Pudding Mill Lane,537930,183585,51.53432785535,-0.012754096692901,"2,3"
205,51.4682,-0.2089,Putney<br />Bridge,2,1,0,Putney Bridge,-0.208976678487921,51.4679022222719,Putney Bridge Station,Putney Bridge,524476,175842,51.467865362703,-0.20935102262327,2
206,51.5341,-0.2047,Queens<br />Park,2,1,1,Queen's Park,-0.204704090234203,51.5341009034469,Queen's Park Station,Queens Park,524612,183239,51.534312675201,-0.20478373421795,2
343,,,,,,,,,,,Queens Road Peckham,535015,176825,51.474284715779,-0.057340582526957,2
207,51.5942,-0.2861,NULL,4,1,0,Queensbury,-0.285785681643208,51.5943471480726,Queensbury Station,Queensbury,518802,189728,51.593883010111,-0.28631716346916,4
208,51.5107,-0.1877,NULL,1,1,0,Queensway,-0.187434461364574,51.5103800516246,Queensway Station,Queensway,525883,180615,51.510449255439,-0.18740549543317,1
209,51.4942,-0.2359,Ravenscourt<br />Park,2,1,0,Ravenscourt Park,-0.236258353945599,51.4941365314979,Ravenscourt Park Station,Ravenscourt Park,522558,178711,51.494068008984,-0.23595483065011,2
210,51.5753,-0.3714,Rayners<br />Lane,5,2,0,Rayners Lane,-0.371005563517765,51.5749767038813,Rayners Lane Station,Rayners Lane,512979,187538,51.575396777398,-0.371046385824,5
211,51.5763,0.0454,NULL,4,1,0,Redbridge,0.045423116107576,51.5763017924007,Redbridge Station,Redbridge,541833,188371,51.576366911264,0.045408472505876,4
212,51.5234,-0.1466,Regent's<br />Park,1,1,0,Regent's Park,-0.146862634752862,51.5235055034684,Regent's Park Station,Regents Park,528765,182174,51.52381069054,-0.14532999904559,1
213,51.4633,-0.3013,NULL,4,1,1,Richmond,-0.301754217686892,51.4631596408597,Richmond Station,Richmond,518072,175174,51.463232922347,-0.30172474133933,4
214,51.6404,-0.4733,NULL,7,1,0,Rickmansworth,-0.473712107018386,51.6402727069886,Rickmansworth Station,Rickmansworth,505717,194605,51.640323072212,-0.47367013575456,7
215,51.6171,0.0439,Roding<br />Valley,5,1,0,Roding Valley,0.043864415463376,51.6171152412054,Roding Valley Station,Roding Valley,541612,192882,51.616956440142,0.044040648415103,4
216,51.501,-0.0525,NULL,2,1,0,Rotherhithe,-0.052180998321319,51.5010056942665,Rotherhithe Station,Rotherhithe,535239,179870,51.501594510808,-0.052951891484305,2
217,51.5084,0.0465,Royal<br />Albert,3,1,0,Royal Albert,0.046216593557986,51.508196344367,Royal Albert Station,Royal Albert,542029,180823,51.508493863562,0.045191552169371,3
218,51.519,-0.188,Royal<br />Oak,2,1,0,Royal Oak,-0.18823004302831,51.5190171203333,Royal Oak Station,Royal Oak,525764,181485,51.518294375269,-0.18880926348942,2
219,51.5091,0.0181,Royal<br />Victoria,3,1,0,Royal Victoria,0.018078557359542,51.5090621106222,Royal Victoria Station,Royal Victoria,540139,180833,51.509055232332,0.017979819853408,3
220,51.5715,-0.4213,NULL,6,2,0,Ruislip,-0.42145507401498,51.5714491132228,Ruislip Station,Ruislip,509510,187102,51.57216197222,-0.42122049909957,6
221,51.5606,-0.4103,Ruislip<br />Gardens,5,1,0,Ruislip Gardens,-0.411039284928411,51.5605885030767,Ruislip Gardens Station,Ruislip Gardens,510367,185763,51.559960227907,-0.40927968814014,5
222,51.5732,-0.4125,Ruislip<br />Manor,6,2,0,Ruislip Manor,-0.41234579209326,51.573187677867,Ruislip Manor Station,Ruislip Manor,510088,187258,51.573451624726,-0.41283492710738,6
223,51.523,-0.1244,Russell<br />Square,1,1,0,Russell Square,-0.124310055647968,51.5229128450832,Russell Square Station,Russell Square,530207,182122,51.523013052867,-0.12457578611157,1
224,51.5822,-0.0749,Seven<br />Sisters,3,1,1,Seven Sisters,-0.072491881494999,51.5833541846647,Seven Sisters Station,Seven Sisters,533646,188927,51.583362168372,-0.0724523920649,3
225,51.5117,-0.056,NULL,2,2,0,Shadwell,-0.056904475684454,51.5112289781846,Shadwell Station,Shadwell,534936,180942,51.51130016173,-0.056904799137598,2
226,51.5046,-0.2187,Shepherd's<br />Bush,2,1,0,Shepherd's Bush (C),-0.226305459017775,51.5055608684908,Shepherd's Bush Central Station,Shepherds Bush,523741,179904,51.50453217729,-0.21850475368199,2
227,51.5058,-0.2265,Shepherd's Bush<br />Market,2,1,0,Shepherds Bush Market,-0.226305459017775,51.5055608684908,Shepherds Bush Market,Shepherds Bush Market,523121,180039,51.505880735504,-0.22738608723774,2
228,51.5227,-0.0708,NULL,2,1,0,Shoreditch,,,,Shoreditch High Street,533501,182258,51.523466827911,-0.077073012851082,1
229,51.4924,-0.1565,Sloane<br />Square,1,2,0,Sloane Square,-0.156486231690913,51.4922878240972,Sloane Square Station,Sloane Square,528080,178657,51.492359782932,-0.1564744555002,1
230,51.5808,0.0216,NULL,4,1,0,Snaresbrook,0.02149046243869,51.5808270197609,Snaresbrook Station,Snaresbrook,540161,188828,51.580891270601,0.021478357761873,4
344,,,,,,,,,,,South Acton,520166,179279,51.499685861011,-0.27020080333496,3
234,51.5011,-0.3072,South<br />Ealing,3,1,0,South Ealing,-0.307018839246706,51.5013679363442,South Ealing Station,South Ealing,517605,179437,51.501644057917,-0.30702584019952,3
235,51.5646,-0.3521,South<br />Harrow,5,1,0,South Harrow,-0.352211570870426,51.5646775705485,South Harrow Station,South Hampstead,526425,184081,51.541476868984,-0.1783567825076,2
236,51.4941,-0.1738,South<br />Kensington,1,3,0,South Kensington,-0.173922310883827,51.4939998727637,South Kensington Station,South Kensington,526865,178817,51.494071386411,-0.17390862058942,1
237,51.5701,-0.3081,South<br />Kenton,4,1,0,South Kenton,-0.308588675020215,51.5701716868714,South Kenton Station,South Kenton,517350,187153,51.571044486824,-0.30812855062663,4
238,51.5007,-0.0191,South<br />Quay,2,1,0,South Quay,-0.019101694079594,51.5005320110086,South Quay Station,South Quay,537636,179853,51.500863608239,-0.018446287979256,2
239,51.5569,-0.3988,South<br />Ruislip,5,1,1,South Ruislip,-0.398658757175953,51.5565169579717,South Ruislip Station,South Ruislip,511080,185437,51.55689035096,-0.39910148824501,5
345,,,,,,,,,,,South Tottenham,533697,188599,51.580402594532,-0.071841526783666,3
240,51.4154,-0.1919,South<br />Wimbledon,3.5,1,0,South Wimbledon,-0.191979094023124,51.4152803658843,South Wimbledon Station,South Wimbledon,525828,170033,51.41536073293,-0.19196016848772,"3,4"
241,51.5917,0.0275,South<br />Woodford,4,1,0,South Woodford,0.0273171337428,51.5917256482731,South Woodford Station,South Woodford,540577,190026,51.591552612383,0.027957511681624,4
231,51.4454,-0.2066,NULL,3,1,0,Southfields,-0.206537544055386,51.4449313270189,Southfields Station,Southfields,524730,173291,51.444883338258,-0.20659499856664,3
232,51.6322,-0.128,NULL,4,1,0,Southgate,-0.127758393371046,51.6323197100719,Southgate Station,Southgate,529675,194278,51.63237586338,-0.12775560097809,4
233,51.504,-0.1052,NULL,1,1,0,Southwark,-0.105091836006184,51.503843006939,Southwark Station,Southwark,531566,180025,51.503853632869,-0.10578053394541,1
248,51.4994,-0.1335,St. James's<br />Park,1,2,0,St. James's Park,-0.134183744115532,51.4993454561404,St. James's Park Station,St. James's Park,529629,179503,51.499609810342,-0.13386435110426,1
249,51.5347,-0.174,St. John's<br />Wood,2,1,0,St. John's Wood,-0.17417235633673,51.5345645163153,St. John's Wood Station,St. Johns Wood,526742,183352,51.534854431713,-0.17405042505482,2
250,51.5146,-0.0973,St. Paul's,1,1,0,St. Paul's,-0.097573654477604,51.5148012967333,St. Paul's Station,St. Pauls,532105,181261,51.51483530739,-0.097556591574387,1
242,51.495,-0.2459,Stamford<br />Brook,2,1,0,Stamford Brook,-0.245453795237972,51.4947962314568,Stamford Brook Station,Stamford Brook,521913,178738,51.494449997347,-0.24523190696758,2
243,51.6194,-0.3028,NULL,5,1,0,Stanmore,-0.303108171358638,51.6196183368386,Stanmore Station,Stanmore,517574,192569,51.6196734807,-0.30308485086488,5
346,,,,,,,,,,,Star Lane,539148,182091,51.520604250081,0.004205413555267,3
244,51.5221,-0.047,Stepney<br />Green,2,2,0,Stepney Green,-0.04645866635082,51.5219106296278,Stepney Green Station,Stepney Green,535566,182149,51.521995838874,-0.047368111957746,2
245,51.4723,-0.123,NULL,2,2,0,Stockwell,-0.122909311662103,51.4721665386158,Stockwell Station,Stockwell,530473,176470,51.472159270341,-0.12283190859196,2
246,51.5439,-0.2759,Stonebridge<br />Park,3,1,0,Stonebridge Park,-0.275409247579834,51.5439222858347,Stonebridge Park Station,Stonebridge Park,519690,184197,51.54398658738,-0.27538602336732,3
247,51.5416,-0.0042,NULL,3,3,1,Stratford,-0.003195329570308,51.5413092659669,Stratford Station,Stratford,538533,184421,51.541692579295,-0.003737223441771,3
347,,,,,,,,,,,Stratford High Street,538729,184032,51.538148951165,-0.001065939537146,3
348,,,,,,,,,,,Stratford International,538175,184758,51.54480853536,-0.008764015446365,3
251,51.5569,-0.3366,Sudbury<br />Hill,4,1,0,Sudbury Hill,-0.336215632044356,51.5569961892343,Sudbury Hill Station,Sudbury Hill,515427,185584,51.557339600086,-0.33637769283987,4
252,51.5507,-0.3156,Sudbury<br />Town,4,1,0,Sudbury Town,-0.315482697033724,51.5507824568971,Sudbury Town Station,Sudbury Town,516832,184955,51.551397480891,-0.31632906529511,4
253,51.4933,-0.0478,Surrey<br />Quays,2,1,0,Surrey Quays,-0.047514931071433,51.4931934574632,Surrey Quays Station,Surrey Quays,535641,178954,51.493266862158,-0.047515585346921,2
254,51.5432,-0.1738,Swiss<br />Cottage,2,2,0,Swiss Cottage,-0.174759253028734,51.5433153201544,Swiss Cottage Station,Swiss Cottage,526611,184259,51.543034867714,-0.17561218648329,2
361,,,,,,,,,,,Sydenham,535311,171609,51.427341258001,-0.055074289357489,3
255,51.5111,-0.1141,NULL,1,2,0,Temple,-0.11370308973837,51.5109699849445,Temple Station,Temple,530995,180810,51.51104062071,-0.11371134239066,1
256,51.6717,0.1033,Theydon<br />Bois,6,1,0,Theydon Bois,0.103125376663495,51.6717113173034,Theydon Bois Station,Theydon Bois,545509,199180,51.672552069981,0.10290519530392,6
257,51.4361,-0.1598,Tooting<br />Bec,3,1,0,Tooting Bec,-0.159700539935752,51.4357596288084,Tooting Bec Station,Tooting Bec,528015,172366,51.435838083172,-0.15968610811001,3
258,51.4275,-0.168,Tooting<br />Broadway,3,1,0,Tooting Broadway,-0.167976763305219,51.4274353896627,Tooting Broadway Station,Tooting Broadway,527415,171373,51.42704916499,-0.16867014599257,3
259,51.5165,-0.131,Tottenham<br />Court<br />Road,1,2,0,Tottenham Court Road,-0.130870518140944,51.5162095525139,Tottenham Court Road Station,Tottenham Court Road,529774,181354,51.51621088565,-0.13109602942553,1
260,51.5882,-0.0594,Tottenham<br />Hale,3,1,1,Tottenham Hale,-0.060281116367505,51.5880453015215,Tottenham Hale Station,Tottenham Hale,534483,189465,51.587997785049,-0.060173390466137,3
261,51.6302,-0.1791,Totteridge<br />& Whetstone,4,1,0,Totteridge & Whetstone,-0.179261212923983,51.6302077047624,Totteridge & Whetstone Station,Totteridge and Whetstone,526111,193951,51.63024674119,-0.17933981753571,4
262,51.5106,-0.0743,Tower<br />Gateway,1,1,0,Tower Gateway,-0.074530960965561,51.5105666387631,Tower Gateway Station,Tower Gateway,533725,180809,51.510392650922,-0.074395469530797,1
263,51.5098,-0.0766,Tower<br />Hill,1,2,0,Tower Hill,-0.076353695174605,51.5100659538841,Tower Hill Station,Tower Hill,533566,180805,51.510394282129,-0.076686790760475,1
264,51.5567,-0.1374,Tufnell<br />Park,2,1,0,Tufnell Park,-0.137924881080637,51.556666819989,Tufnell Park Station,Tufnell Park,529200,185816,51.556440814333,-0.13772775294192,2
265,51.4951,-0.2547,Turnham<br />Green,2.5,2,0,Turnham Green,-0.254532982987943,51.4951117252982,Turnham Green Station,Turnham Green,521267,178804,51.495181971972,-0.25451016527384,2
266,51.5904,-0.1028,Turnpike<br />Lane,3,1,0,Turnpike Lane,-0.102792275055815,51.5902967701548,Turnpike Lane Station,Turnpike Lane,531524,189650,51.590358146027,-0.1027906082273,3
267,51.559,0.251,NULL,6,1,1,Upminster,0.251087116066801,51.55888907617,Upminster Station,Upminster,556167,186833,51.558763325208,0.2514152239117,6
268,51.5582,0.2343,Upminster<br />Bridge,6,1,0,Upminster Bridge,0.23577122039992,51.5587505079473,Upminster Bridge Station,Upminster Bridge,555002,186681,51.557718771685,0.23455631120919,6
269,51.5385,0.1014,NULL,4,1,0,Upney,0.101565625591422,51.5383353124883,Upney Station,Upney,545844,184260,51.538405634701,0.10154616057314,4
362,,,,,,,,,,,Upper Holloway,529778,186630,51.563623319983,-0.12909493917319,2
270,51.5352,0.0343,Upton<br />Park,3,2,0,Upton Park,0.035273180129165,51.5352333039211,Upton Park Station,Upton Park,541204,183931,51.536628195871,0.034556255633226,3
271,51.5463,-0.4786,NULL,6,2,0,Uxbridge,-0.478139472136282,51.5464963704606,Uxbridge Station,Uxbridge,505698,184161,51.546454564696,-0.47708714109832,6
272,51.4861,-0.1253,NULL,1.5,1,1,Vauxhall,-0.123748951030591,51.4857333760403,Vauxhall Station,Vauxhall,530366,177978,51.485735816391,-0.12381555294752,"1,2"
273,51.4965,-0.1447,NULL,1,3,1,Victoria,-0.143844854340145,51.496342174731,Victoria Station,Victoria,528941,179131,51.496423969876,-0.14390630306143,1
274,51.583,-0.0195,Walthamstow<br />Central,3,1,1,Walthamstow Central,-0.019918639025008,51.5829547050026,Walthamstow Central Station,Walthamstow Central,537286,188986,51.583018115291,-0.019926114372123,3
349,,,,,,,,,,,Walthamstow Queens Road,537020,188815,51.581546193899,-0.0238295131434,3
350,,,,,,,,,,,Wandsworth Road,529354,176226,51.470223218762,-0.13902328072857,2
275,51.5775,0.0288,NULL,4,1,0,Wanstead,0.028745919335254,51.5755213369211,Wanstead Station,Wanstead,540685,188176,51.574902145755,0.028774900468403,4
